,startTime,endTime,control,transitionType,targetX,targetY,targetTheta,threshXY,threshTheta,uid,sid,cid,cycleLength,targetDistance
0,1599758858.675,1599758883.693,targetdrag,press/release,292.3386246071444,260.6202345127578,57.70302990584798,14.79673260393039,20.994079264613546,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt2jan28yJhqUnsNQg,25.01800012588501,65.69720936103204
1,1599758888.201,1599758910.774,targetdrag,press/release,406.94124590881654,342.9078639234119,-84.09139736764418,23.73735195087957,11.475283377198085,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt2qo8YIwq7bapYjD4,22.572999954223633,106.36171750015575
2,1599758915.265,1599758920.959,targetdrag,press/release,364.755617680337,154.00798789644745,-45.90167845530616,11.940424762932048,48.089400939699146,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt2xQ00ltlca1hNsUt,5.694000005722046,95.30808973578807
3,1599758925.801,1599758931.616,targetdrag,press/release,598.0180783555876,258.0549525962945,95.94749564028822,28.440843804773316,33.65484558515154,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt2zzdPj6VqPthfEEf,5.81499981880188,241.18811384631147
4,1599758935.96,1599758941.189,targetdrag,press/release,517.484133913315,392.2102271360917,-38.25566177438628,21.212689527514957,47.87486701360764,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt31TNNjUS28jTAcSF,5.228999853134155,215.09143728720997
5,1599758945.661,1599758951.757,targetdrag,press/release,434.488365780192,239.72075247570072,-116.01750652039212,24.995416945406753,49.962120785915076,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt33pxuqMw2uT39aEk,6.0959999561309814,78.04198399516791
6,1599758955.991,1599758962.666,targetdrag,press/release,405.612867648185,279.2718394915017,5.59259795234285,23.415906387173386,59.63747567084569,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt36MMVVpQBMaHQ6S9,6.674999952316284,57.26774980020772
7,1599758966.791,1599758971.014,targetdrag,press/release,311.56458262335263,260.1573326795728,-54.64525972367764,14.189434457907181,49.52999423389525,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt39-6sV9j-z2ht8Ls,4.2230000495910645,46.78528855006467
8,1599758975.071,1599758996.848,targetdrag,press/release,342.2237666661669,269.9793953620038,75.93859146996053,5.3759749688102385,11.01683790077568,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3B0UNUJncxKnNGoF,21.776999950408936,25.660711238996218
9,1599759001.105,1599759010.457,targetdrag,press/release,259.9481475933113,370.82995439507454,-173.1121288257267,7.037214771474771,17.349192026520267,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3HNG7ax96nCIdFf2,9.351999998092651,155.76135542385225
10,1599759014.751,1599759026.675,targetdrag,press/release,410.7714711161719,274.9930375780888,-170.63607356819335,16.57000392893662,24.615242778424886,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3KhUr7dW8SB6WM6W,11.924000024795532,59.72444314125702
11,1599759030.806,1599759038.395,targetdrag,press/release,484.47499476012433,221.40023293163773,23.51598146332489,29.402396778256886,37.692510991788396,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3OcLjq2HPIX5QFWe,7.58899998664856,130.42860664486753
12,1599759042.64,1599759048.885,targetdrag,press/release,382.58468169225574,365.1554511852648,62.458366981565035,13.168594789205258,10.670362672271422,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3RWFvwx4XUt2_kN5,6.244999885559082,118.93975272105821
13,1599759053.359,1599759058.254,targetdrag,press/release,244.52070801642014,146.152795330917,-54.28362584423161,19.92170677995551,24.31179556294835,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3U7j8rI9RSgRIQ1G,4.894999980926514,152.41108435206297
14,1599759062.525,1599759067.377,targetdrag,press/release,205.640116376102,179.92946725478987,156.78073231632567,28.632822389463673,38.303866191939065,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3WMxUu1AQvN34t3o,4.851999998092651,166.3747362562811
15,1599759071.652,1599759076.043,targetdrag,press/release,543.3595132622531,241.46600857364024,-138.9548823233638,6.35530831545346,55.285667126459686,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3YaZ9PQOT0tG8G8I,4.391000032424927,186.51174014028277
16,1599759080.172,1599759090.106,targetdrag,press/release,179.39290641132638,82.03259669894817,-74.32205521749042,9.502294095846693,24.581422702066003,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3_fgUGnk-U3O7zMv,9.934000015258789,243.76708854583296
17,1599759094.325,1599759099.769,targetdrag,press/release,308.009395096239,250.98943923975247,-145.88522068732797,26.72528322919775,45.16446426663562,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3d7p3GodNkQBcDxk,5.444000005722046,49.03098242259762
18,1599759103.863,1599759108.04,targetdrag,press/release,350.798626633553,362.4824631612255,-144.2190028417262,13.896323697365347,58.59304591223818,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3fSrhf-DhG5MiWCo,4.177000045776367,113.6517772706128
19,1599759112.259,1599759120.522,targetdrag,press/release,436.9373209997169,84.33502159876224,168.73626245696536,19.441907605207163,57.038115982402815,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3hW24UNq84_KxtiW,8.263000011444092,183.04242786985722
20,1599759124.897,1599759130.336,targetdrag,press/release,351.191729585069,261.5699521668328,63.10631970614028,17.621264075196407,24.51654737036664,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3kaXKIU5lDlThPlw,5.438999891281128,13.847010604799417
21,1599759134.39,1599759139.497,targetdrag,press/release,302.83246293424287,411.13765251775,0.9668017465961798,16.481457098713452,18.692362002937145,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3muqDP8uXQy0EofM,5.10699987411499,170.9466011236749
22,1599759143.869,1599759149.017,targetdrag,press/release,456.4539267382853,87.2271180740847,109.96492025343534,28.076879964062588,14.984298943706797,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3pDxiwFqb05uUWMR,5.148000001907349,189.89878585783626
23,1599759153.299,1599759174.307,targetdrag,press/release,360.6098805527253,265.38479592998885,-14.707084803130037,23.627894295716594,26.54751678589315,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3rXIPq-RirdWJdeg,21.007999897003174,16.777746430087795
24,1599759178.361,1599759182.726,targetdrag,press/release,491.7986994782141,262.64124330145654,-88.22476237156803,13.86157738662832,45.332707723794115,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3xdtG8CpcBDUygLR,4.365000009536743,135.48716876452693
25,1599759186.86,1599759192.279,targetdrag,press/release,266.32754929516034,302.75850449523494,95.5429033887253,27.384132206070774,53.628984318584294,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt3zigdgQrM_9aOjYK,5.419000148773193,105.4109582651907
26,1599759196.419,1599759201.489,targetdrag,press/release,334.7164922829702,318.64307465350504,-94.35363588866983,15.942847026731005,33.398680655334374,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4132o_bVu1Y5LCOE,5.070000171661377,73.12121828422038
27,1599759205.722,1599759211.427,targetdrag,press/release,403.5196678273225,302.2455278656004,176.3344186515896,6.718306744478934,45.22781255249643,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt43KPWvYDwDamXcbY,5.705000162124634,70.704778710147
28,1599759215.622,1599759229.06,targetdrag,press/release,241.5696047461196,395.2436296692211,-136.0601620870433,7.011889658622721,15.685665209070947,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt45k5JlVQmnX8E0qw,13.437999963760376,186.30989068564057
29,1599759233.368,1599759238.71,targetdrag,press/release,433.8194966890071,352.2705446960057,154.2093797188277,21.246578282912974,12.266318153794344,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4A4NxSuefOY43HH-,5.3420000076293945,128.70913127421102
30,1599759242.863,1599759247.124,targetdrag,press/release,162.22583906399746,309.4170552903942,162.68809302335595,20.698849050245727,30.202044937215646,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4COjRqRRmEvgLi6t,4.261000156402588,203.92938566642712
31,1599759251.312,1599759262.394,targetdrag,press/release,163.0242603217146,340.9699585232373,-29.824026888530902,19.955298703821466,17.59830002930322,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4ESkU-P9I_6xiSux,11.082000017166138,214.6743134483116
32,1599759266.669,1599759277.285,targetdrag,press/release,356.4101311232353,248.62162423387545,134.1784020703396,19.835973874608577,7.5873193252478845,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4IChtga9q-F3QU_p,10.616000175476074,0.7007949144835229
33,1599759281.428,1599759288.076,targetdrag,press/release,234.0643956741469,120.53822875322723,62.73907207358876,8.333921629852728,47.44248978108201,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4LoJSWFOZy9MswtU,6.648000001907349,177.80773178582783
34,1599759292.439,1599759296.375,targetdrag,press/release,197.98977489446904,147.54550006919914,-30.316927031497,5.251839505863422,59.06503774799406,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4OVMXgHMF9JGiCuJ,3.936000108718872,188.61937133900247
35,1599759300.581,1599759316.103,targetdrag,press/release,307.0956740688477,155.28540109044033,4.994097942878524,17.108160611745895,14.900519187491557,0PVGvqS893cOmDxgan51nj5CvBo1,-MGt2i5TLx33EGXNWN-8,-MGt4QUa53bmYVPR2Mh4,15.521999835968018,106.17376227403041
36,1599756735.487,1599756751.765,panel,click,481.1531477517272,234.7943771988396,-120.23152736956011,29.31344778440965,16.642832354251453,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsvdEzBgUySdprQmrz,16.278000116348267,124.96320984926345
37,1599756756.053,1599756767.086,panel,click,135.15600293407047,136.33746391631593,-22.273577264403535,17.136794569411073,48.493602769270666,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsviGKreADxRX7YfAK,11.032999992370605,248.81239131320524
38,1599756771.46,1599756787.893,panel,click,496.3407330193405,414.0671653353763,81.00202899062916,20.728949787156544,28.878222737565,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsvm13KKyywFyVrRFz,16.432999849319458,216.0162238125266
39,1599756792.001,1599756811.093,panel,click,454.0972062634027,91.40203584120457,144.58554974043133,26.115474938110715,25.997934142127413,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsvr20QJnqQ3coNJJ1,19.092000007629395,185.10803810519613
40,1599756815.629,1599756830.051,panel,click,294.10875420144845,348.5235043632674,13.382966988446894,14.930317607984119,37.373065314744665,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsvwoChtzmjKTGNNVU,14.422000169754028,117.72950657689489
41,1599756834.459,1599756852.115,panel,click,470.40809626382406,317.63390262637085,-88.86963371415568,19.914620538847416,10.774896646792545,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsw0PQdA146ezTVZsF,17.655999898910522,132.5594541626924
42,1599756856.561,1599756877.776,panel,click,326.67050432872213,298.7389716281704,-118.47992774713694,16.966356785210323,14.628815647569162,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsw5nlSuYXBLO-QHjC,21.21499991416931,58.25670438929758
43,1599756882.027,1599756893.785,panel,click,521.1251700908599,270.06381815910373,-62.51368585942626,28.09799434976817,55.48975402950437,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswC0fUBYpAO6o4PqO,11.758000135421753,165.471314410666
44,1599756898.175,1599756931.358,panel,click,351.0858486263642,154.97345132928544,88.54583712362432,15.796302805741442,23.525975631888215,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswFxzVB-bF1aDaHDj,33.18300008773804,94.21236140441727
45,1599756935.569,1599756945.328,panel,click,347.16217615012283,259.3227697291182,-119.71593644737999,19.26340581790907,9.00360645696795,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswP5GZcWLXnRaLz1z,9.759000062942505,14.259816022011325
46,1599756949.418,1599756954.597,panel,click,356.9747832323742,248.7596747202935,59.24764500397295,16.404269425371233,23.674146154534228,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswSTe3WSQGcMlxY5S,5.178999900817871,0.24164462633276107
47,1599756958.689,1599756973.905,panel,click,237.94473402109674,311.400742566311,-99.06145784915084,9.358036363352856,42.8650420971572,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswUjW15BfhgNdxhsE,15.216000080108643,134.4172943863044
48,1599756978.167,1599756994.652,panel,click,315.5381479052884,164.88116330397264,121.46125660195779,18.78068852402678,54.527956652047884,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswZUrn3EfvsegdVEz,16.484999895095825,93.78200182453274
49,1599756998.608,1599757021.334,panel,click,223.0409385920161,136.2138510204662,-98.56799664376211,15.496056721647543,16.53524218418751,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswdUF8FY2bf5cgtvq,22.7260000705719,175.11637711802285
50,1599757025.513,1599757041.097,panel,click,454.6412209109699,285.01154254624703,138.90890737785782,14.053242583811047,29.146390360657268,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswk2eQAz-_1_FdfAI,15.583999872207642,104.07035705495096
51,1599757045.336,1599757057.716,panel,click,377.8634092694431,275.1723575215604,178.00574499052206,23.768980815735997,25.54593021252793,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswotNcIsE2zoq-BFu,12.380000114440918,33.47049662883213
52,1599757062.957,1599757082.675,panel,click,497.885561562681,346.54416325242374,50.463547036295104,15.221387265620058,31.262611849433064,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswtBhHqUPrUsVb7b-,19.717999935150146,171.35811985852166
53,1599757086.899,1599757108.725,panel,click,231.23863590237553,261.61613654521483,44.06254535843539,12.767647428585395,23.613927597060382,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGswz1nkmki0pjTml04,21.825999975204468,126.39259314146052
54,1599757112.86,1599757121.749,panel,click,348.45206256509874,243.28198599321613,-121.19965092310191,10.799577365167604,41.34852018426905,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsx4NR4Vh_CXn6j0d-,8.889000177383423,10.284110003921723
55,1599757126.152,1599757144.528,panel,click,245.7123620506604,219.5973815976542,-54.58734152300175,27.992478482872997,32.5773699773048,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsx7c7Yy8l9qxaC7kN,18.37600016593933,115.10626537794221
56,1599757148.708,1599757157.024,panel,click,374.9727816519111,251.74092642826696,-8.452675969987734,25.715105158000643,34.68603764560084,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxD7ZC-lRj3SSDriK,8.315999984741211,18.180581893670062
57,1599757161.421,1599757177.369,panel,click,229.25542310501027,280.66648863774526,137.49122758835608,11.787771727869671,55.37972798026396,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxGEC5FY4Y5ZT5OoV,15.947999954223633,131.6109548203507
58,1599757182.897,1599757189.71,panel,click,367.8552426841605,331.14785991759004,12.894599744393673,7.530319348239443,45.53281235967319,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxLTlRVQJh_EFfK6k,6.812999963760376,82.86197670084884
59,1599757193.922,1599757219.338,panel,click,196.79677713517205,408.5216629719257,-149.35669664257466,8.281398519923524,52.273120736742705,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxOA1J_LKAV_Pp1BG,25.41600012779236,226.08014856153642
60,1599757223.608,1599757245.929,panel,click,397.5901890658076,304.5065462405476,144.70275053189175,5.570929940776163,14.248488604643812,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxVPs1RRi9VYuWUbM,22.32099986076355,68.76438121551051
61,1599757250.179,1599757257.917,panel,click,559.1090986507143,281.88916051054804,-20.90158545150402,25.309693854377752,47.858885876605505,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxau2cPuKmvPigWC5,7.738000154495239,204.76763571544393
62,1599757262.379,1599757283.646,panel,click,218.90892705766785,80.11512068540179,90.25206304364576,24.173852719032965,57.567865023939426,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxdsfLlqFRXfwENIR,21.26699995994568,218.1541814576812
63,1599757288.247,1599757307.918,panel,click,365.671411815466,396.02973237767185,25.91182465820562,20.868365095447597,6.641268185643497,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxkBrxCcBzczuaZfD,19.671000003814697,147.28521849093755
64,1599757312.195,1599757318.818,panel,click,343.981818285542,252.77709969037517,-58.40955591600155,28.287723072899485,20.07282221474191,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxq225v-32el99ZLv,6.623000144958496,13.55505578083991
65,1599757322.899,1599757346.415,panel,click,136.70663197918685,182.0897353553169,-127.75763755791104,28.47108111268696,42.919409325698126,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxseIUPgVppgQgkco,23.516000032424927,230.2306485000964
66,1599757350.466,1599757367.661,panel,click,178.64670954146496,205.97401144937245,114.82674081935814,7.188426459727117,37.886426063640236,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsxzO2ytTN73nI2JE3,17.194999933242798,183.4697029706684
67,1599757371.84,1599757376.592,panel,click,358.31320774353037,245.9144790508031,-62.8168238075777,7.430722359374138,45.743441902470174,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsy3b-zzwbG94z0HlZ,4.752000093460083,3.353349684360564
68,1599757380.689,1599757393.179,panel,click,328.8467358287158,171.32470614488125,-133.58292983975954,24.54718931128302,34.850766878213314,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsy5lG0guubAGUl22Q,12.490000009536743,82.61995859946411
69,1599757397.367,1599757418.076,panel,click,527.5638657934467,92.66809149497661,-178.40535856613064,7.39946507527202,14.000159990521176,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsy9prvcpgDxLnIKKj,20.70899987220764,231.3691810315883
70,1599757422.357,1599757437.375,panel,click,307.76860985063695,236.01996553221525,109.03503312670553,24.416040006506172,55.10991774103242,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsyFwKgT4h8DI2CSK_,15.01799988746643,50.91376111449321
71,1599757441.447,1599757461.665,panel,click,561.5928271394017,301.8240204140825,16.335726012951497,24.934982700169748,12.138858310844608,0dr1PeE0W6hbuVdFvMe99rM0rA33,-MGsvcB2ywUwJFYIL5E1,-MGsyKab7LUfbkrwBs_f,20.217999935150146,211.3021581754444
72,1599757638.392,1599757652.225,panel,press/release,335.23031491731757,305.996164900126,-109.34824652572695,27.30906063313356,36.75004468444782,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGsz4fscesC-yvzpQ1c,13.83299994468689,61.01214634744071
73,1599757662.523,1599757977.438,panel,press/release,375.6078534877874,229.86140244259946,36.12817717467729,24.382269659348495,37.37280643844938,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGszAZvVrIIu501PwG3,314.914999961853,26.69340982128547
74,1599757982.248,1599758002.602,panel,press/release,349.0193434805955,97.38505951938765,-104.77167189863259,15.593430753688077,28.08501396912927,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-Occxh45mlY8UWQr,20.354000091552734,151.82483675413695
75,1599758007.022,1599758034.926,panel,press/release,261.63471643610785,400.8026451905214,166.68398785935855,23.665942820505514,54.073386621251444,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-Ufib8tBvWhYnbvM,27.90400004386902,179.27236372642852
76,1599758039.709,1599758056.577,panel,press/release,265.7566525493481,144.1971729701507,-130.79451754234677,25.81427554925313,10.37770848780083,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-beSy5Uidfwe9peM,16.867999792099,138.9567594881548
77,1599758061.696,1599758080.126,panel,press/release,609.174754326361,246.52872258423884,-114.58626774316132,7.0204522366270155,18.42137168107672,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-h1-sHFvcBWQd7cb,18.429999828338623,252.18686312261826
78,1599758085.697,1599758106.847,panel,press/release,534.5873808163326,325.0766795152649,48.24650642239405,26.40912642661089,27.240909632260554,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-mt0QeDgbq9m3E0o,21.149999856948853,193.19663297085035
79,1599758111.665,1599758132.866,panel,press/release,410.42616699235924,207.0401898611329,177.0334484153301,23.964677583549467,40.095445887283404,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-tDlrYTXmGbMMLr6,21.200999975204468,67.93365135472428
80,1599758137.803,1599758159.824,panel,press/release,243.50452135147663,181.7627706883057,41.70102259677461,22.27586138870718,30.418530901798178,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt-zbAj5XwjZKpNEXa,22.020999908447266,131.91690065784138
81,1599758164.044,1599758176.783,panel,press/release,301.6061924211532,241.35896181144528,-80.59589097629477,11.088141219526111,43.1092029719913,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt050BnIyCt4ujy7lz,12.739000082015991,55.918327788671014
82,1599758181.408,1599758193.443,panel,press/release,263.4755537642935,139.013969285806,-28.361449452865553,27.51022106702211,59.51413680339842,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt09FVbQoKpt_w5yui,12.035000085830688,144.37364370257882
83,1599758198.504,1599758221.655,panel,press/release,527.8349022652103,234.91078615529057,85.80719366690764,7.847136493059371,53.823456457212174,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0DQc-c6qV-lvlSQt,23.151000022888184,171.41490535751524
84,1599758226.137,1599758249.493,panel,press/release,166.63468721540866,294.6934489665771,14.345677038048038,14.832242582465248,23.3150161510664,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0KAOVW5cCyrAWial,23.35599994659424,195.77242806390404
85,1599758253.765,1599758275.548,panel,press/release,167.9547057696624,225.79596679740337,-175.01794907136448,29.69257145728598,20.70638185209298,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0Qv4waybxEpRhqgs,21.782999992370605,190.46403972273117
86,1599758280.503,1599758291.8,panel,press/release,253.87980654627023,376.4510280658864,4.738576060458999,10.31926236596843,24.87446678472412,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0XRrjCYltsyoZJyj,11.29699993133545,163.9437063536933
87,1599758296.273,1599758323.562,panel,press/release,294.5221048681284,198.51043626767415,-175.22191943325245,23.55800888841317,20.64429576589455,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0aIGw5XxbAF3T36r,27.289000034332275,80.32859656429794
88,1599758328.194,1599758374.31,panel,press/release,469.9703315853604,199.20777361319875,-15.036720849082155,8.5966981446233,56.88437191298243,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0i51EOynQQ2BK82X,46.115999937057495,123.45671965130428
89,1599758378.962,1599758403.639,panel,press/release,310.2449576491943,127.59674661971546,128.9753448427973,13.376518312592637,14.317356776023349,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt0uUH3pQl5HBG8CdN,24.677000045776367,130.09528783373824
90,1599758408.01,1599758423.728,panel,press/release,450.8209981076193,158.9269580247098,-146.80597783779774,24.82385323909161,32.605073915036186,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt10_9inH-XeHflVDC,15.717999935150146,130.05972695877958
91,1599758428.051,1599758434.802,panel,press/release,524.433393641034,352.39559786627035,-11.737195910955665,15.427727851457504,38.85183871255359,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt15TIbDVUtWZcQGCQ,6.750999927520752,196.78564725171628
92,1599758439.409,1599758456.159,panel,press/release,315.3602692589051,182.38490924468658,10.28375962714037,17.84325668270038,6.530520931159366,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt18EldPFJ2jOMQjiK,16.75,78.5584972649651
93,1599758460.735,1599758484.009,panel,press/release,420.06980209506696,355.3178433986132,104.84872213540136,28.23422549171597,13.23271647648801,0gcEUN2R04XVlE9rxEjIp0XaP2O2,-MGsz3XNnaZ2iuqRdXoN,-MGt1DS-LwC9HzzfMxAw,23.27400016784668,123.61748970612109
