,startTime,endTime,control,transitionType,targetX,targetY,targetTheta,threshXY,threshTheta,uid,sid,cid,interfaceID,numClicks,draggingDuration,cycleLength,targetDistance
1292,1599757158.523,1599757167.929,arrow,press/release,495.7734606307205,286.5554437605598,45.216096698002886,23.78440185215427,55.24419426254322,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsxFWw_hYowZqM6F04,arrow-press/release,12,2.943,9.405999898910522,143.76538085185425
1293,1599757171.74,1599757174.377,arrow,press/release,401.4740565590454,242.66468996294333,23.295120401123725,27.90833150404255,57.55834388957683,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsxIkRx26J7IfdQyoT,arrow-press/release,2,1.279,2.63700008392334,44.92302149324774
1294,1599757177.924,1599757190.919,arrow,press/release,331.8456644592203,318.0802652941608,-129.7926092263389,27.356528883865913,57.59045375577176,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsxKG3EULewgoa0es7,arrow-press/release,10,4.342,12.994999885559082,73.51750573577543
1295,1599757194.51,1599757206.403,arrow,press/release,513.518852911525,185.87639098192844,-137.11864349201147,25.145481792285402,42.173577555448404,9wFZpANh1iNpKWjaVSjNASWFe7m1,-MGsuFdup169lF31-wMg,-MGsxOJDtwU7gyob_X95,arrow-press/release,12,7.173,11.89300012588501,168.7683066579918
1296,1600295878.49,1600295885.562,arrow,press/release,497.5375429907781,402.62864784261285,-140.4572017627992,25.78451742375426,14.524720563391488,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3IxQvIlc84onl-mk,arrow-press/release,8,3.072,7.072000026702881,208.21278161494877
1297,1600295889.462,1600295891.541,arrow,press/release,399.3700265755754,239.950724841531,17.940665484760668,25.82484678832637,37.81054234693136,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3Lcr6Gq-L10TH-5b,arrow-press/release,2,0.947,2.0789999961853027,43.32561058898826
1298,1600295895.765,1600295899.549,arrow,press/release,369.3532484323271,240.38255530551757,79.09192028496655,11.17669177125535,40.00088036576372,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3NAKy2rTZAkVr3vV,arrow-press/release,4,1.224,3.7839999198913574,15.061975298520968
1299,1600295903.519,1600295908.185,arrow,press/release,429.55988414000535,315.02521629559124,-62.91920877375886,19.773185901257268,35.18429510228193,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3P3UMnRBjYhCAxon,arrow-press/release,6,2.178,4.665999889373779,98.10334333390787
1300,1600295911.867,1600295919.241,arrow,press/release,407.78813095875716,270.82538799005584,147.81442255545642,17.94898809249827,20.438574374261027,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3R5vctXQM5ZJtTLK,arrow-press/release,8,4.494,7.373999834060669,55.27912632450283
1301,1600295922.83,1600295929.004,arrow,press/release,423.7849548013417,214.1930800595824,115.25930104219833,6.220814905311343,24.670261770694513,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3TmD1lr7CGnufizf,arrow-press/release,6,2.936,6.174000024795532,75.31103414212221
1302,1600295932.638,1600295936.337,arrow,press/release,354.8061862709487,144.58881375797438,131.71853352480258,14.008519416130497,52.2993828702772,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3WATJlvgBzTW6wCJ,arrow-press/release,4,1.788,3.6989998817443848,104.43423112727328
1303,1600295939.902,1600295946.052,arrow,press/release,411.83072233501457,154.67303827354877,52.58501941805449,9.839711583550017,35.182968710089355,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3XwzbUHMMRGF_Ovm,arrow-press/release,6,3.257,6.150000095367432,109.1053794288937
1304,1600295949.637,1600295955.128,arrow,press/release,267.6488380726873,256.87825226548136,39.339684501672934,17.543377593898867,34.665433693214666,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3_K4Hy58ZPaSTBjC,arrow-press/release,6,2.428,5.490999937057495,89.69780931839651
1305,1600295958.657,1600295963.747,arrow,press/release,410.5120016687977,358.27577034124704,-73.22856839625703,23.63204104748593,21.450845559286513,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3bX0dUYHjBXltpqf,arrow-press/release,6,2.814,5.0899999141693115,121.67468227315975
1306,1600295967.518,1600295974.226,arrow,press/release,371.01442736021596,313.8263244586292,-53.87546513714457,7.656119960796696,50.76518593359102,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3dgT0jfWuX76KHEG,arrow-press/release,6,3.967,6.708000183105469,66.32387591999004
1307,1600295977.775,1600295982.545,arrow,press/release,379.9683269499476,264.43158028948477,-75.48450757791088,25.161425943091178,24.476827468809542,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3gBjRqFV2fCHijYV,arrow-press/release,6,2.052,4.769999980926514,27.67088204431698
1308,1600295986.22,1600295990.811,arrow,press/release,494.44448537607525,121.74610434718686,92.47758657229093,26.932891002099225,21.38148819286954,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3iFh29_xy0lW4Kew,arrow-press/release,6,2.395,4.591000080108643,187.30867710576362
1309,1600295994.294,1600295998.001,arrow,press/release,196.78151606329027,329.7272326709873,-9.078715327222028,17.160656653041478,20.209037225357935,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3kDs6zp97VUSTe9P,arrow-press/release,4,2.256,3.7070000171661377,179.40693601333655
1310,1600296001.599,1600296009.313,arrow,press/release,582.7622002084046,332.2720628265462,-99.1959260330019,14.809242685705374,32.283799251975424,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3m-z7zURU2-1ELwi,arrow-press/release,8,4.21,7.71399998664856,240.6300220054181
1311,1600296013.27,1600296018.2,arrow,press/release,548.9650049892999,280.35056942005394,146.87305398774743,27.334148638584033,53.98464655498623,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3orL2X39ioace7RI,arrow-press/release,6,2.775,4.930000066757202,194.50815238314195
1312,1600296021.773,1600296024.025,arrow,press/release,549.9998709234981,242.75492968540576,2.78786359065903,13.673137662829097,55.23499320442358,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3qwCWyjjH7o0l_DD,arrow-press/release,2,0.817,2.252000093460083,193.10088316660062
1313,1600296027.614,1600296037.729,arrow,press/release,349.7230072285203,390.13399480988835,-61.92314872599922,6.2383139544679125,58.884290225807476,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3sMTBuuuiPLPXm4q,arrow-press/release,6,3.024,10.115000009536743,141.32147435826502
1314,1600296041.469,1600296050.129,arrow,press/release,419.3805320479544,262.2587205790957,-172.33725302075175,5.165831842132044,11.368651232941952,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3vjxJ2Bc-7h_1hiE,arrow-press/release,8,5.257,8.65999984741211,63.77401077226051
1315,1600296053.666,1600296059.219,arrow,press/release,224.86833553355385,311.1809195933251,160.59038542967195,23.937181688226666,32.924708444214254,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO3yiXbH1FxW9GE71m,arrow-press/release,6,3.053,5.553000211715698,146.03165244612234
1316,1600296062.788,1600296064.643,arrow,press/release,608.156168132601,252.8050221184097,24.878370070955658,28.370719361738526,51.31868944522586,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4-x3k3J2kM29jBtP,arrow-press/release,2,0.735,1.8549997806549072,251.18498956819244
1317,1600296068.264,1600296075.324,arrow,press/release,501.28777564499114,235.50072910752328,-80.23585655970322,11.306134962166146,29.501698478696227,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO41HcRBQst1y7-OlU,arrow-press/release,8,4.495,7.059999942779541,144.9178819718525
1318,1600296078.935,1600296086.049,arrow,press/release,424.1179872636303,335.28579713903844,-132.45753855755655,15.98224000490195,29.29843058104363,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO43tMVxCkui7eDS7Q,arrow-press/release,6,4.161,7.114000082015991,109.31634371053642
1319,1600296090.531,1600296100.777,arrow,press/release,270.93145846518865,264.06423760407,18.258207259634894,11.394981428583721,21.871003120908583,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO46iYG8_sQ_bC_DG3,arrow-press/release,8,5.285,10.246000051498413,87.37691397915941
1320,1600296104.327,1600296109.817,arrow,press/release,602.9639649973451,276.1484036663187,84.77170697842907,10.221913820559607,33.31988553838433,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4A5622KNowMLpvGo,arrow-press/release,8,3.026,5.490000009536743,247.4576891083496
1321,1600296113.376,1600296119.443,arrow,press/release,372.59841211360055,120.78959755002393,-40.31392986454369,21.94620522097071,28.34468219410726,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4CIVLuvBnhz6eUQL,arrow-press/release,8,3.312,6.067000150680542,129.15578870825166
1322,1600296123.011,1600296128.904,arrow,press/release,367.85629877905575,312.5618177235939,-52.902441618060585,8.230127309899707,23.25788306386981,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4Ee3QLOz7whQ4WYS,arrow-press/release,6,3.472,5.89300012588501,64.48227582450468
1323,1600296132.421,1600296136.528,arrow,press/release,382.23117332144216,243.0144600172756,-131.08370169507393,7.152223065497433,33.27601996688444,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4Gx4EeGc4U4gymYJ,arrow-press/release,4,1.958,4.107000112533569,25.93142487526373
1324,1600296139.983,1600296146.032,arrow,press/release,336.1548223109946,394.03545839697404,-160.34360348277085,24.639236152723242,14.39822647096992,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4InFEWwLXP5i8faO,arrow-press/release,6,3.825,6.049000024795532,146.5257848479461
1325,1600296149.598,1600296154.344,arrow,press/release,342.453681551761,255.1798640435871,14.130218216923653,22.21504122231771,17.469152214977754,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4L8TFfivHDM_tNNk,arrow-press/release,6,1.803,4.746000051498413,15.804622741299413
1326,1600296157.766,1600296163.697,arrow,press/release,167.81690504664076,160.29920792359422,112.94876913852772,29.704308361577862,42.71265107022522,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4N85uDWUWwDbzZsd,arrow-press/release,6,3.662,5.930999994277954,208.9451457467091
1327,1600296167.268,1600296176.817,arrow,press/release,253.00044200395985,113.42172663915284,-10.89693583873585,18.705911468017405,5.367962274584644,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4PS_eWLjKoRCu6_Y,arrow-press/release,6,5.095,9.549000024795532,170.8723976272362
1328,1600296180.403,1600296187.492,arrow,press/release,529.9105148331556,303.0703647412534,160.36673546968063,15.570008386646492,43.04023471756127,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4SeobFB9iX2k2Zht,arrow-press/release,6,4.875,7.08899998664856,181.16746529970305
1329,1600296191.15,1600296198.162,arrow,press/release,292.41658296784476,281.6860072500702,-70.0826569671548,24.01568011236808,43.94990925391328,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4VHis9yqYSd01Cqj,arrow-press/release,8,4.086,7.011999845504761,72.38365026372269
1330,1600296201.705,1600296207.736,arrow,press/release,553.4983236926986,133.74957927214223,174.36292966843553,12.491476619882196,26.25578543616606,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4Xrd_7IBztaSoChj,arrow-press/release,6,4.282,6.031000137329102,227.80309631782615
1331,1600296211.311,1600296215.94,arrow,press/release,433.8095077719367,230.4498055868433,-122.62565459213674,26.007690684861,49.62298073630305,AHi9dT39XwW16GsHvsQKlM2RABU2,-MHO3D8izA-FKyVw1FIT,-MHO4_CjF859giG7cKnw,arrow-press/release,6,2.633,4.628999948501587,79.01778405481335
1332,1599757434.469,1599757462.571,panel,click,460.02221277184367,179.88588111672038,103.62207178478425,9.87600287852294,22.348302433095004,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsyIt_xubQm9C9WP7e,panel-click,17,-1.0,28.10199999809265,124.0578000506987
1333,1599757467.339,1599757490.08,panel,click,428.56826921012333,321.46150492114975,-54.975213549282856,26.335957959429834,38.83355947244102,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsyQvA5vqXJQgpoK4t,panel-click,14,-1.0,22.740999937057495,101.84638851314511
1334,1599757494.568,1599757523.835,panel,click,238.42482964721603,265.55110564157695,-164.89274172218336,20.646129686040236,14.436343766810642,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsyXZcwGAOyyZldoB4,panel-click,14,-1.0,29.26699995994568,119.72472644424951
1335,1599757528.585,1599757586.188,panel,click,252.81887363113884,213.9975337957223,124.74929540600972,7.552994787413054,17.655936910997177,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsyes83i_CmOZc177_,panel-click,27,-1.0,57.6029999256134,109.90395685263665
1336,1599757594.143,1599757599.025,panel,click,362.8350485627536,235.1486893158726,71.22319723107395,16.542061017468097,35.09541185871214,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsyusU7-cH9REWP1qu,panel-click,2,-1.0,4.882000207901001,15.03018959953318
1337,1599757603.475,1599757627.24,panel,click,277.35680570165965,185.13072622088436,-121.38994440950601,25.45657291028272,55.49951381380074,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsyx9ISKkQMdR6Zw9m,panel-click,12,-1.0,23.765000104904175,102.08977681979142
1338,1599757631.742,1599757651.313,panel,click,605.761348981495,200.61531625782962,-23.545443461062455,15.922653677707563,24.126952341075725,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsz32ywvCOAQvHaj54,panel-click,14,-1.0,19.57099986076355,253.42313700197732
1339,1599757656.171,1599757693.318,panel,click,330.6388732558914,193.48241402117742,11.70458851387638,21.49149162422697,21.937631417678134,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGsz90fjMzU-yElcjPB,panel-click,16,-1.0,37.1470000743866,61.4582082079759
1340,1599757698.26,1599757734.661,panel,click,252.5265460293637,89.03068401183313,136.97940904312088,14.193383637035552,17.166220430605733,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGszJIJieR6bgO4G0IK,panel-click,12,-1.0,36.401000022888184,191.06251501086402
1341,1599757738.987,1599757760.602,panel,click,363.2899129118938,260.98853128034796,95.57250600497088,15.575262780615574,32.13897183380443,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGszTEf8hMwvYAnQkGV,panel-click,12,-1.0,21.615000009536743,13.538385675518692
1342,1599757765.703,1599757788.363,panel,click,363.87859159344606,414.1446201247748,-52.987023890831466,12.429537235108434,8.187123114948342,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGszZl6f0Jm2kXyyLUk,panel-click,13,-1.0,22.65999984741211,165.287811342717
1343,1599757793.033,1599757829.528,panel,click,337.78047861142437,248.69934961350904,54.158571548632615,18.172753743817005,42.1293274877688,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGszfR8IsgGNmk5G6GF,panel-click,16,-1.0,36.49500012397766,19.221872777146693
1344,1599757834.085,1599757854.56,panel,click,277.5671779764842,234.42477608302303,-171.31959448092334,18.233012835353435,55.19141759710796,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGszpS_kzV_h5txvuXK,panel-click,10,-1.0,20.47499990463257,80.7589646221988
1345,1599757864.634,1599757895.058,panel,click,158.5613482305953,402.25572301694046,-109.29173292021474,17.145899286621912,31.00254571447591,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGszwuuBDPDzr_K2eF4,panel-click,22,-1.0,30.424000024795532,250.72936635644464
1346,1599757935.741,1599757940.909,panel,click,366.0682009149048,247.86938639341125,84.59817305948414,21.741497413312565,43.13208300070862,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt-DGxXftOWLpiB_3c,panel-click,2,-1.0,5.167999982833862,9.138410964740219
1347,1599757945.175,1599757974.951,panel,click,352.0568251982624,142.99523761861482,107.94338807970871,23.992465575439994,37.040882141313745,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt-F_MNi0lca6WOlLW,panel-click,14,-1.0,29.776000022888184,106.11995394201068
1348,1599757979.484,1599758090.396,panel,click,369.472291776727,300.20012156012433,56.29225404979389,5.787271719003918,53.62030239458255,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt-NxSZLgJdsM7uj-S,panel-click,70,-1.0,110.91199994087219,52.69734822489003
1349,1599758095.163,1599758132.546,panel,click,265.78228694868716,235.9050307271501,-114.04316617279424,12.472968585979679,56.94402775204306,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt-pBvUltcjlG5CI68,panel-click,5,-1.0,37.382999897003174,92.15285885184753
1350,1599758137.453,1599758286.756,panel,click,394.8752050499699,211.93274007338223,152.8958701428841,5.4143658501109755,5.912456266724565,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt-zWhJv1SVMjmfzVi,panel-click,86,-1.0,149.30299997329712,52.99540466912872
1351,1599758291.347,1599758302.508,panel,click,185.1019394089845,239.81113592893283,-137.45942549599025,22.712148082721964,54.89985986107495,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt0_5IN3_FVQGLWDKt,panel-click,5,-1.0,11.16100001335144,172.14348218236142
1352,1599758307.527,1599758337.05,panel,click,514.449037954889,375.9032551627777,-140.43055040841114,8.709542965947445,34.61493496194332,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt0d26KlLgwmkD-TJ7,panel-click,16,-1.0,29.52300000190735,202.22422140740005
1353,1599758341.668,1599758431.064,panel,click,319.0037332778707,242.07208729205234,-155.5704530421929,6.323479262784078,44.028841299251404,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt0lNZvS5Q_qIL6N3a,panel-click,53,-1.0,89.39599990844727,38.62269098998842
1354,1599758435.666,1599758459.128,panel,click,141.32064710396932,235.63613719754082,115.11560995062807,13.904877281035557,55.61986642819177,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt17KH9kULmW7cd7__,panel-click,10,-1.0,23.462000131607056,216.09298020679313
1355,1599758463.636,1599758479.417,panel,click,576.3959796745298,338.99799067751945,79.01791142197999,22.888624473466063,45.601143137276765,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1E9JaFChkxtevtb9,panel-click,6,-1.0,15.781000137329102,237.13758500781267
1356,1599758483.885,1599758490.069,panel,click,335.4671240247353,162.55974949253903,7.3153382082175655,26.050423708501427,24.887951692052027,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1J5hBtvhYVh5-dGa,panel-click,4,-1.0,6.184000015258789,89.08188174684422
1357,1599758494.493,1599758523.293,panel,click,309.1730403998275,272.43837763989734,-166.83702540447302,24.722252255858912,7.307848038886072,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1LgSB-YfpUP3ZmKj,panel-click,20,-1.0,28.799999952316284,53.2613894954588
1358,1599758527.677,1599758541.549,panel,click,493.80352948223515,292.37244446024494,41.228760620950176,6.40624854267844,42.055772442707735,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1TmxURjsBSgAPkAD,panel-click,10,-1.0,13.871999979019165,143.51437076911083
1359,1599758546.018,1599758557.911,panel,click,305.38655089018135,305.10340597322494,39.72930793578058,7.45047834165297,28.03478436130981,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1YGZ5auNRZ7_j4pJ,panel-click,8,-1.0,11.89300012588501,76.2334591292323
1360,1599758562.618,1599758583.2,panel,click,449.4282911428023,402.4638055364467,140.59892764228448,18.808713244417902,17.3546522001818,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1bJuVzp4UzYw9uTy,panel-click,10,-1.0,20.582000017166138,179.14834247993187
1361,1599758587.922,1599758614.378,panel,click,441.9178251103487,330.9630489040143,130.49325532291763,9.782416907833639,51.48532547713208,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1hVHeGwncef0K9qV,panel-click,20,-1.0,26.456000089645386,118.02109306015431
1362,1599758618.712,1599758628.699,panel,click,544.9837228672525,177.54836496003483,0.9026724673112696,20.496837913274554,45.06684674251558,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1p0Nnv9qgAiyxdaq,panel-click,6,-1.0,9.986999988555908,201.10498803589223
1363,1599758633.188,1599758660.041,panel,click,539.7087553059896,102.01162404146646,89.9890035486728,18.286018200742348,20.212023473185717,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt1sYZT6uPZOKK3fW_,panel-click,16,-1.0,26.852999925613403,234.49535588661703
1364,1599758664.869,1599758675.596,panel,click,504.0335271650915,132.14819242120356,6.435482594148394,12.249053299711115,55.50332717075194,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt2-H_5gKSiIp2V2OB,panel-click,6,-1.0,10.726999998092651,187.81161584161873
1365,1599758680.061,1599758696.675,panel,click,211.07602557305097,226.97393439086332,-91.98106276509534,28.555006087672275,16.205725856447998,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt22zxVsztw0FPwz-4,panel-click,12,-1.0,16.613999843597412,147.5769422327718
1366,1599758701.26,1599758720.721,panel,click,154.74915845631824,374.3288628972582,-21.030652346341814,19.097622535122746,11.646175130090032,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt28ABjVBpUy2F65Vl,panel-click,12,-1.0,19.460999965667725,237.9342908877306
1367,1599758725.227,1599758733.296,panel,click,364.31691600982083,235.0809321175816,112.3456361208543,19.33560305870299,18.7962660577791,AMm1wLQY6WeMO94xoRrNxzP8mck1,-MGsyHcrCvY-5wjKXqak,-MGt2E0fl9Y2Ax3IfCzn,panel-click,2,-1.0,8.069000005722046,15.725066314968084
1368,1600299672.685,1600299676.478,drag,press/release,339.4009939703057,254.70255298447543,-117.56372450683878,23.172211743746324,38.03080048548964,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHmGhlVamT2tDHr2G,drag-press/release,4,1.844,3.7929999828338623,18.499841182398452
1369,1600299680.143,1600299682.627,drag,press/release,170.74788932562873,323.7382377796176,22.345619846732685,24.158853476221285,54.57942711052001,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHo5EYm1AVvzPQS11,drag-press/release,2,1.498,2.4840002059936523,200.68794910771524
1370,1600299686.333,1600299690.3,drag,press/release,354.06997419538493,87.55083738409917,99.09105547054433,16.876821806121562,10.287379595731519,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHpax8jfFUlf5eCvL,drag-press/release,4,2.432,3.9670000076293945,161.47574790225093
1371,1600299693.979,1600299697.727,drag,press/release,117.26758930173241,199.84964217742765,-87.54282649552992,29.68717554527457,26.736827419400527,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHrTQDEz9mBnROXUw,drag-press/release,4,2.286,3.747999906539917,244.718994794621
1372,1600299701.308,1600299704.794,drag,press/release,184.113747611817,154.7636683559801,-57.07761798153554,25.067346691480044,5.7000077565669365,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHtFwJBA9NKwwrPPG,drag-press/release,4,1.905,3.485999822616577,196.90135211966478
1373,1600299708.37,1600299712.089,drag,press/release,134.36924701817594,368.454221036641,76.11480411472165,7.820763714809588,53.447496712325034,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHuzHdmaprtIlZSyF,drag-press/release,4,2.06,3.7190001010894775,252.65344465636056
1374,1600299715.693,1600299719.852,drag,press/release,123.30281853384349,211.61656839470612,164.6039675384835,16.574709098718056,15.985163355321134,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHwlh3LB-sIGctZgD,drag-press/release,4,2.597,4.158999919891357,236.66831977223603
1375,1600299723.419,1600299727.154,drag,press/release,248.96081478429946,146.3341106325429,168.4110567306279,19.55365740295535,17.705212540468967,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOHyeQSpi0W3xHG1eL,drag-press/release,4,2.232,3.7350001335144043,149.03942559498608
1376,1600299730.734,1600299738.29,drag,press/release,388.3175047936011,99.3603280251088,-150.11448543395514,21.72124138308036,59.28909658480646,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOI-RjqgsU3zXEK253,drag-press/release,8,4.894,7.555999994277954,152.8817109246566
1377,1600299741.936,1600299745.725,drag,press/release,204.45258802789553,95.8491294336468,27.361436668132644,10.157978894075802,6.5202176871746005,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOI2AlQ4nBSnKNjKoY,drag-press/release,4,2.201,3.7889997959136963,216.16174974916086
1378,1600299749.409,1600299753.271,drag,press/release,552.783635822497,131.99562152666925,156.53624000412577,25.452934733697333,26.4496870373838,AunfrNePWkPeRiHtSA99EiBh7Q43,-MHOHkrKKe26tlCrFsJ0,-MHOI4-WsvW0y3nLauKq,drag-press/release,4,2.185,3.861999988555908,228.08168851928153
